"long","lat","order","hole","piece","group","id"
-71.1249465655661,42.3690000047899,46,FALSE,"1",1238.1,"1238"
-71.1247973564681,42.368917952344,47,FALSE,"1",1238.1,"1238"
-71.1246330882995,42.3688571873184,48,FALSE,"1",1238.1,"1238"
-71.1244484511208,42.368791854128,49,FALSE,"1",1238.1,"1238"
-71.1242264622436,42.3687399929277,50,FALSE,"1",1238.1,"1238"
-71.1240082997401,42.3687184834174,51,FALSE,"1",1238.1,"1238"
-71.1237926135278,42.3687093154998,52,FALSE,"1",1238.1,"1238"
-71.1236390386644,42.3686880165151,53,FALSE,"1",1238.1,"1238"
-71.1234637163634,42.3686693469918,54,FALSE,"1",1238.1,"1238"
-71.1233375106186,42.3686188779223,55,FALSE,"1",1238.1,"1238"
-71.123254679024,42.3685427125989,56,FALSE,"1",1238.1,"1238"
-71.1231484196106,42.3684455838405,57,FALSE,"1",1238.1,"1238"
-71.1230492836686,42.3683551404372,58,FALSE,"1",1238.1,"1238"
-71.1229725268508,42.3682987110612,59,FALSE,"1",1238.1,"1238"
-71.122727053557,42.3682562229682,60,FALSE,"1",1238.1,"1238"
-71.1225490639952,42.3682168367313,61,FALSE,"1",1238.1,"1238"
-71.122339152424,42.3681761750407,62,FALSE,"1",1238.1,"1238"
-71.1222147774438,42.3681650532121,63,FALSE,"1",1238.1,"1238"
-71.1220644791086,42.3681443030491,64,FALSE,"1",1238.1,"1238"
-71.1219373110848,42.3681130053487,65,FALSE,"1",1238.1,"1238"
-71.1218203656109,42.3680979462561,66,FALSE,"1",1238.1,"1238"
-71.1216347288621,42.3680787898798,67,FALSE,"1",1238.1,"1238"
-71.1215742051941,42.3680893941991,68,FALSE,"1",1238.1,"1238"
-71.1214854966173,42.3680625438928,69,FALSE,"1",1238.1,"1238"
-71.1213239250706,42.3680592212006,70,FALSE,"1",1238.1,"1238"
-71.1211616828956,42.3680665194416,71,FALSE,"1",1238.1,"1238"
-71.1210812527329,42.3680764277367,72,FALSE,"1",1238.1,"1238"
-71.1209094125804,42.3681051207983,73,FALSE,"1",1238.1,"1238"
-71.1207072990666,42.368120749669,74,FALSE,"1",1238.1,"1238"
-71.1205213083907,42.3681403926338,75,FALSE,"1",1238.1,"1238"
-71.1203796910538,42.3681500085288,76,FALSE,"1",1238.1,"1238"
-71.1202631631885,42.3681665492523,77,FALSE,"1",1238.1,"1238"
-71.1200649712857,42.3681962343962,78,FALSE,"1",1238.1,"1238"
-71.1198991229621,42.368217653429,79,FALSE,"1",1238.1,"1238"
-71.1197671195414,42.368223429112,80,FALSE,"1",1238.1,"1238"
-71.119635720276,42.3682094903881,81,FALSE,"1",1238.1,"1238"
-71.1195493885522,42.3682114555846,82,FALSE,"1",1238.1,"1238"
-71.1193773699797,42.3681889195219,83,FALSE,"1",1238.1,"1238"
-71.1192090678977,42.3681540615928,84,FALSE,"1",1238.1,"1238"
-71.1190336367411,42.3681337644312,85,FALSE,"1",1238.1,"1238"
-71.118944789792,42.3681300490439,86,FALSE,"1",1238.1,"1238"
-71.1188924448036,42.3681130402803,87,FALSE,"1",1238.1,"1238"
-71.1188266949811,42.3681043597277,88,FALSE,"1",1238.1,"1238"
-71.1186816582518,42.3680971268604,89,FALSE,"1",1238.1,"1238"
-71.1185799355262,42.3680945388766,90,FALSE,"1",1238.1,"1238"
-71.1184975567203,42.3680852628209,91,FALSE,"1",1238.1,"1238"
-71.1184117946138,42.3680129554878,92,FALSE,"1",1238.1,"1238"
-71.118368789785,42.3679570851302,93,FALSE,"1",1238.1,"1238"
-71.1183210668858,42.3678783318436,94,FALSE,"1",1238.1,"1238"
-71.118295351417,42.3678544789677,95,FALSE,"1",1238.1,"1238"
-71.1182650487264,42.3678262894907,96,FALSE,"1",1238.1,"1238"
-71.1182327028583,42.3677946721383,97,FALSE,"1",1238.1,"1238"
-71.1182142846826,42.3677686827778,98,FALSE,"1",1238.1,"1238"
-71.1181918197915,42.3677292657245,99,FALSE,"1",1238.1,"1238"
-71.118174252348,42.3676830227524,100,FALSE,"1",1238.1,"1238"
-71.1181239271741,42.3676130835394,101,FALSE,"1",1238.1,"1238"
-71.1180877453379,42.3675532744648,102,FALSE,"1",1238.1,"1238"
-71.1180654596279,42.3675043149503,103,FALSE,"1",1238.1,"1238"
-71.1180428613914,42.3674468016781,104,FALSE,"1",1238.1,"1238"
-71.1180055978224,42.367365112038,105,FALSE,"1",1238.1,"1238"
-71.1179592460466,42.3672806013123,106,FALSE,"1",1238.1,"1238"
-71.1179031565519,42.3671802131874,107,FALSE,"1",1238.1,"1238"
-71.1178669156605,42.3670900642066,108,FALSE,"1",1238.1,"1238"
-71.1178356986758,42.3670123558496,109,FALSE,"1",1238.1,"1238"
-71.1178043586407,42.366914840784,110,FALSE,"1",1238.1,"1238"
-71.11777776214,42.366835977389,111,FALSE,"1",1238.1,"1238"
-71.1177561675553,42.366733002946,112,FALSE,"1",1238.1,"1238"
-71.1177236545793,42.3666287318088,113,FALSE,"1",1238.1,"1238"
-71.1177073022729,42.3665623263846,114,FALSE,"1",1238.1,"1238"
-71.1176811622049,42.366468249644,115,FALSE,"1",1238.1,"1238"
-71.1176560418038,42.366346087361,116,FALSE,"1",1238.1,"1238"
-71.1176492508263,42.3662644988729,117,FALSE,"1",1238.1,"1238"
-71.1176512862411,42.3662290343693,118,FALSE,"1",1238.1,"1238"
-71.1176446363164,42.3661642816968,119,FALSE,"1",1238.1,"1238"
-71.117622857611,42.3660516735387,120,FALSE,"1",1238.1,"1238"
-71.1176093079966,42.3659233377251,121,FALSE,"1",1238.1,"1238"
-71.117592146394,42.3657900383234,122,FALSE,"1",1238.1,"1238"
-71.1175732172607,42.3656880629963,123,FALSE,"1",1238.1,"1238"
-71.1175730266342,42.3655991140898,124,FALSE,"1",1238.1,"1238"
-71.1175757626409,42.3655080142254,125,FALSE,"1",1238.1,"1238"
-71.1175688439267,42.3654275056352,126,FALSE,"1",1238.1,"1238"
-71.1175673326027,42.3653160451765,127,FALSE,"1",1238.1,"1238"
-71.1175624662253,42.3651972812408,128,FALSE,"1",1238.1,"1238"
-71.1175618901936,42.3651118421593,129,FALSE,"1",1238.1,"1238"
-71.1175769069874,42.3650376184719,130,FALSE,"1",1238.1,"1238"
-71.1175589912284,42.3649688670583,131,FALSE,"1",1238.1,"1238"
-71.1175631900026,42.364896858115,132,FALSE,"1",1238.1,"1238"
-71.1175746726118,42.3648248733889,133,FALSE,"1",1238.1,"1238"
-71.1175780008294,42.3646960534797,134,FALSE,"1",1238.1,"1238"
-71.117580967587,42.3645868586079,135,FALSE,"1",1238.1,"1238"
-71.1175524773505,42.3645001563272,136,FALSE,"1",1238.1,"1238"
-71.1175073177478,42.3644397769957,137,FALSE,"1",1238.1,"1238"
-71.1174725711134,42.36438393371,138,FALSE,"1",1238.1,"1238"
-71.1174389464881,42.3643433089855,139,FALSE,"1",1238.1,"1238"
-71.1174285178503,42.3643213073089,140,FALSE,"1",1238.1,"1238"
-71.1174121076116,42.364284701094,141,FALSE,"1",1238.1,"1238"
-71.1174050046452,42.3642347115686,142,FALSE,"1",1238.1,"1238"
-71.1174052703738,42.3641907784734,143,FALSE,"1",1238.1,"1238"
-71.1174152722936,42.3641428264751,144,FALSE,"1",1238.1,"1238"
-71.1174254554889,42.364084971927,145,FALSE,"1",1238.1,"1238"
-71.1174289471655,42.3640496022823,146,FALSE,"1",1238.1,"1238"
-71.1174309325644,42.3640023438452,147,FALSE,"1",1238.1,"1238"
-71.1174428364972,42.3639409839001,148,FALSE,"1",1238.1,"1238"
-71.1174600780019,42.3638802719064,149,FALSE,"1",1238.1,"1238"
-71.1174816211409,42.3637706886567,150,FALSE,"1",1238.1,"1238"
-71.1175151044836,42.3636740192063,151,FALSE,"1",1238.1,"1238"
-71.1175484587209,42.3635986861071,152,FALSE,"1",1238.1,"1238"
-71.1175843344145,42.3635279528424,153,FALSE,"1",1238.1,"1238"
-71.1176017765832,42.3634942500878,154,FALSE,"1",1238.1,"1238"
-71.1176148986228,42.3634723267219,155,FALSE,"1",1238.1,"1238"
-71.1176274892862,42.3634178112126,156,FALSE,"1",1238.1,"1238"
-71.1176360515537,42.3633468970927,157,FALSE,"1",1238.1,"1238"
-71.1176156826747,42.363242216068,158,FALSE,"1",1238.1,"1238"
-71.1176010253175,42.363096410926,159,FALSE,"1",1238.1,"1238"
-71.1175798067527,42.3629314978831,160,FALSE,"1",1238.1,"1238"
-71.1175647516238,42.3627912731809,161,FALSE,"1",1238.1,"1238"
-71.1175522746816,42.3626663619203,162,FALSE,"1",1238.1,"1238"
-71.1175377831143,42.3625734941649,163,FALSE,"1",1238.1,"1238"
-71.1175284978762,42.3624828944362,164,FALSE,"1",1238.1,"1238"
-71.1175245397975,42.3624147295622,165,FALSE,"1",1238.1,"1238"
-71.1174951861789,42.3622903023317,166,FALSE,"1",1238.1,"1238"
-71.1174817818515,42.3622384912575,167,FALSE,"1",1238.1,"1238"
-71.1174660384398,42.3621719977253,168,FALSE,"1",1238.1,"1238"
-71.117456119181,42.3620858973077,169,FALSE,"1",1238.1,"1238"
-71.1174434351561,42.3619952862568,170,FALSE,"1",1238.1,"1238"
-71.1174234835036,42.3618618873985,171,FALSE,"1",1238.1,"1238"
-71.1174135545505,42.3617774074552,172,FALSE,"1",1238.1,"1238"
-71.1173874212916,42.3616625339321,173,FALSE,"1",1238.1,"1238"
-71.1173613594657,42.3615358668779,174,FALSE,"1",1238.1,"1238"
-71.1173525748005,42.3614829908039,175,FALSE,"1",1238.1,"1238"
-71.1173453981319,42.3614452449005,176,FALSE,"1",1238.1,"1238"
-71.1173383624683,42.3614042584323,177,FALSE,"1",1238.1,"1238"
-71.1173295881311,42.3613697482448,178,FALSE,"1",1238.1,"1238"
-71.1173088222658,42.3613308767782,179,FALSE,"1",1238.1,"1238"
-71.1172950633136,42.3612976104033,180,FALSE,"1",1238.1,"1238"
-71.1172723655933,42.3612570219555,181,FALSE,"1",1238.1,"1238"
-71.1172713423295,42.361225508503,182,FALSE,"1",1238.1,"1238"
-71.1172559144577,42.3611871949611,183,FALSE,"1",1238.1,"1238"
-71.117250748216,42.361138202151,184,FALSE,"1",1238.1,"1238"
-71.1172514354049,42.3610848174133,185,FALSE,"1",1238.1,"1238"
-71.1172474537444,42.361020613692,186,FALSE,"1",1238.1,"1238"
-71.1172698152765,42.3609763039539,187,FALSE,"1",1238.1,"1238"
-71.1172926279549,42.3609577439241,188,FALSE,"1",1238.1,"1238"
-71.1173268883088,42.3609331000277,189,FALSE,"1",1238.1,"1238"
-71.1173640075378,42.3609174685038,190,FALSE,"1",1238.1,"1238"
-71.1173660586869,42.3608994695853,191,FALSE,"1",1238.1,"1238"
-71.1173598858213,42.3608764016977,192,FALSE,"1",1238.1,"1238"
-71.1173471024674,42.3608223419381,193,FALSE,"1",1238.1,"1238"
-71.1173326534458,42.360762694854,194,FALSE,"1",1238.1,"1238"
-71.1173182796088,42.3606906240543,195,FALSE,"1",1238.1,"1238"
-71.1173076813367,42.3606365715585,196,FALSE,"1",1238.1,"1238"
-71.1173067571888,42.3605886732049,197,FALSE,"1",1238.1,"1238"
-71.1172953512254,42.3605076094027,198,FALSE,"1",1238.1,"1238"
-71.1172840595995,42.3604277163517,199,FALSE,"1",1238.1,"1238"
-71.1172685581427,42.3603213408435,200,FALSE,"1",1238.1,"1238"
-71.1172570326019,42.3602199301422,201,FALSE,"1",1238.1,"1238"
-71.1172549778728,42.360178330032,202,FALSE,"1",1238.1,"1238"
-71.1172528437818,42.3601097210385,203,FALSE,"1",1238.1,"1238"
-71.1172534009355,42.3600376999086,204,FALSE,"1",1238.1,"1238"
-71.1172585713796,42.3599656041018,205,FALSE,"1",1238.1,"1238"
-71.1172427269901,42.359895869132,206,FALSE,"1",1238.1,"1238"
-71.1172328746742,42.3598389381821,207,FALSE,"1",1238.1,"1238"
-71.1172211509898,42.3597702972665,208,FALSE,"1",1238.1,"1238"
-71.117213235016,42.3596942866655,209,FALSE,"1",1238.1,"1238"
-71.1172125919558,42.3596200108157,210,FALSE,"1",1238.1,"1238"
-71.117208646286,42.3595699417036,211,FALSE,"1",1238.1,"1238"
-71.1172217089977,42.3595175884536,212,FALSE,"1",1238.1,"1238"
-71.1172108191071,42.3594917139595,213,FALSE,"1",1238.1,"1238"
-71.1171882760616,42.3594658006763,214,FALSE,"1",1238.1,"1238"
-71.1171730200727,42.359439281444,215,FALSE,"1",1238.1,"1238"
-71.1171686921974,42.3594122584146,216,FALSE,"1",1238.1,"1238"
-71.117178293318,42.3593903233604,217,FALSE,"1",1238.1,"1238"
-71.1171940656534,42.3593515734714,218,FALSE,"1",1238.1,"1238"
-71.1172139052923,42.3593026638692,219,FALSE,"1",1238.1,"1238"
-71.1172306688331,42.35926058621,220,FALSE,"1",1238.1,"1238"
-71.1172359784287,42.3592256727276,221,FALSE,"1",1238.1,"1238"
-71.117253287861,42.3591936801011,222,FALSE,"1",1238.1,"1238"
-71.1172675131233,42.3591497934133,223,FALSE,"1",1238.1,"1238"
-71.1172743006433,42.3590912973143,224,FALSE,"1",1238.1,"1238"
-71.1172843214636,42.3590401043028,225,FALSE,"1",1238.1,"1238"
-71.1173062718828,42.3589833692047,226,FALSE,"1",1238.1,"1238"
-71.1173214284537,42.3589259812944,227,FALSE,"1",1238.1,"1238"
-71.117342076773,42.3588637501015,228,FALSE,"1",1238.1,"1238"
-71.1173608094665,42.3588372539463,229,FALSE,"1",1238.1,"1238"
-71.1173778759577,42.3588052604906,230,FALSE,"1",1238.1,"1238"
-71.1174050392648,42.3587496230592,231,FALSE,"1",1238.1,"1238"
-71.1174208113016,42.3587108731335,232,FALSE,"1",1238.1,"1238"
-71.1174397121233,42.3586766350511,233,FALSE,"1",1238.1,"1238"
-71.117458339667,42.3586474376667,234,FALSE,"1",1238.1,"1238"
-71.1174836483033,42.3585973758291,235,FALSE,"1",1238.1,"1238"
-71.1175089868376,42.3585423625032,236,FALSE,"1",1238.1,"1238"
-71.1175441689517,42.3584654148892,237,FALSE,"1",1238.1,"1238"
-71.1175585767347,42.3584113555163,238,FALSE,"1",1238.1,"1238"
-71.1175806034482,42.3583620029716,239,FALSE,"1",1238.1,"1238"
-71.1175988622688,42.3582933717383,240,FALSE,"1",1238.1,"1238"
-71.1176458663374,42.3582085408667,241,FALSE,"1",1238.1,"1238"
-71.1176714347785,42.3581355225121,242,FALSE,"1",1238.1,"1238"
-71.1176953315255,42.3580579071267,243,FALSE,"1",1238.1,"1238"
-71.1177289834953,42.3579528653866,244,FALSE,"1",1238.1,"1238"
-71.1177719449343,42.3578539765323,245,FALSE,"1",1238.1,"1238"
-71.1178243006561,42.357747196347,246,FALSE,"1",1238.1,"1238"
-71.117838343341,42.3576932257473,247,FALSE,"1",1238.1,"1238"
-71.1178567066475,42.3576072192576,248,FALSE,"1",1238.1,"1238"
-71.1179110365256,42.3574548910258,249,FALSE,"1",1238.1,"1238"
-71.1179603280044,42.357312719279,250,FALSE,"1",1238.1,"1238"
-71.1179925671218,42.3572002903933,251,FALSE,"1",1238.1,"1238"
-71.1180339473233,42.357081679871,252,FALSE,"1",1238.1,"1238"
-71.1180567478944,42.3569844344784,253,FALSE,"1",1238.1,"1238"
-71.118081298835,42.356878732186,254,FALSE,"1",1238.1,"1238"
-71.1180989736871,42.3568061376478,255,FALSE,"1",1238.1,"1238"
-71.1181172120897,42.3567005044099,256,FALSE,"1",1238.1,"1238"
-71.1181184604585,42.3566143509988,257,FALSE,"1",1238.1,"1238"
-71.1181206784396,42.356548547314,258,FALSE,"1",1238.1,"1238"
-71.1181405687935,42.3564507520577,259,FALSE,"1",1238.1,"1238"
-71.1181427028599,42.3563787361043,260,FALSE,"1",1238.1,"1238"
-71.1181362657985,42.3563190256353,261,FALSE,"1",1238.1,"1238"
-71.1181492027702,42.3562470455503,262,FALSE,"1",1238.1,"1238"
-71.1181519573088,42.3561727809336,263,FALSE,"1",1238.1,"1238"
-71.1181344191358,42.3560618972396,264,FALSE,"1",1238.1,"1238"
-71.1181426183556,42.3559302123194,265,FALSE,"1",1238.1,"1238"
-71.1181069393582,42.3557882084372,266,FALSE,"1",1238.1,"1238"
-71.1180822051757,42.3556830626724,267,FALSE,"1",1238.1,"1238"
-71.1180527613562,42.3555940164159,268,FALSE,"1",1238.1,"1238"
-71.1180180607928,42.3555111646777,269,FALSE,"1",1238.1,"1238"
-71.1179899860209,42.3554165411617,270,FALSE,"1",1238.1,"1238"
-71.1179402851794,42.3553252668864,271,FALSE,"1",1238.1,"1238"
-71.1179118399446,42.3552317224618,272,FALSE,"1",1238.1,"1238"
-71.1178759053125,42.355152287668,273,FALSE,"1",1238.1,"1238"
-71.1178475350758,42.3551066388087,274,FALSE,"1",1238.1,"1238"
-71.1177947703044,42.3550203058666,275,FALSE,"1",1238.1,"1238"
-71.1177278773643,42.354941938501,276,FALSE,"1",1238.1,"1238"
-71.1176872028458,42.3548635682316,277,FALSE,"1",1238.1,"1238"
-71.1176446963727,42.3548071588907,278,FALSE,"1",1238.1,"1238"
-71.1176081837859,42.3547631934432,279,FALSE,"1",1238.1,"1238"
-71.1175475616522,42.3547117654401,280,FALSE,"1",1238.1,"1238"
-71.117478965165,42.3546141260854,281,FALSE,"1",1238.1,"1238"
-71.1174119712366,42.3545525935834,282,FALSE,"1",1238.1,"1238"
-71.1173453584515,42.3544882714154,283,FALSE,"1",1238.1,"1238"
-71.1172569594067,42.3544137034399,284,FALSE,"1",1238.1,"1238"
-71.1172053094659,42.3543640156598,285,FALSE,"1",1238.1,"1238"
-71.1171790028302,42.3543385399555,286,FALSE,"1",1238.1,"1238"
-71.1171107646567,42.3542821347746,287,FALSE,"1",1238.1,"1238"
-71.1170343656087,42.3542103974708,288,FALSE,"1",1238.1,"1238"
-71.1169705841392,42.354179755297,289,FALSE,"1",1238.1,"1238"
-71.1168649005019,42.3540933356605,290,FALSE,"1",1238.1,"1238"
-71.1167960668955,42.3540351277271,291,FALSE,"1",1238.1,"1238"
-71.1167231221791,42.3539943716473,292,FALSE,"1",1238.1,"1238"
-71.1165777250815,42.3539117806421,293,FALSE,"1",1238.1,"1238"
-71.1164900343976,42.3538608019846,294,FALSE,"1",1238.1,"1238"
-71.116388085324,42.3537992423197,295,FALSE,"1",1238.1,"1238"
-71.1163249698821,42.3537589689162,296,FALSE,"1",1238.1,"1238"
-71.1162919000971,42.3537279786782,297,FALSE,"1",1238.1,"1238"
-71.1162272321595,42.3537035451196,298,FALSE,"1",1238.1,"1238"
-71.116156921321,42.3536689194278,299,FALSE,"1",1238.1,"1238"
-71.1161049033625,42.3536401166085,300,FALSE,"1",1238.1,"1238"
-71.1159780806267,42.3535772131318,301,FALSE,"1",1238.1,"1238"
-71.1158356225297,42.3534906697185,302,FALSE,"1",1238.1,"1238"
-71.1157070065239,42.3534233485333,303,FALSE,"1",1238.1,"1238"
-71.1156152183502,42.3533677640332,304,FALSE,"1",1238.1,"1238"
-71.1155296690895,42.3533241741576,305,FALSE,"1",1238.1,"1238"
-71.1154271220532,42.3532614412529,306,FALSE,"1",1238.1,"1238"
-71.1153095356579,42.3531968573682,307,FALSE,"1",1238.1,"1238"
-71.115133402277,42.3530994869777,308,FALSE,"1",1238.1,"1238"
-71.1149865358305,42.3530196799081,309,FALSE,"1",1238.1,"1238"
-71.1148669738139,42.3529607607695,310,FALSE,"1",1238.1,"1238"
-71.1147829851675,42.3529002501273,311,FALSE,"1",1238.1,"1238"
-71.1146669368438,42.3528424228947,312,FALSE,"1",1238.1,"1238"
-71.1145273194801,42.3527683113407,313,FALSE,"1",1238.1,"1238"
-71.1143773927777,42.3526929946685,314,FALSE,"1",1238.1,"1238"
-71.1142428298756,42.3526261020254,315,FALSE,"1",1238.1,"1238"
-71.1141172247626,42.3525632005538,316,FALSE,"1",1238.1,"1238"
-71.113947414071,42.3524844855195,317,FALSE,"1",1238.1,"1238"
-71.113786517298,42.3524169637534,318,FALSE,"1",1238.1,"1238"
-71.1136512339643,42.3523489876434,319,FALSE,"1",1238.1,"1238"
-71.1135747336505,42.3523345960607,320,FALSE,"1",1238.1,"1238"
-71.1135040312456,42.3523248153878,321,FALSE,"1",1238.1,"1238"
-71.1134272004295,42.3523049308327,322,FALSE,"1",1238.1,"1238"
-71.113313805159,42.3522701585376,323,FALSE,"1",1238.1,"1238"
-71.1131801610506,42.3522319869488,324,FALSE,"1",1238.1,"1238"
-71.1130526724452,42.3521995077379,325,FALSE,"1",1238.1,"1238"
-71.112912952829,42.3521624857689,326,FALSE,"1",1238.1,"1238"
-71.1128065040672,42.3521430412682,327,FALSE,"1",1238.1,"1238"
-71.1126975766565,42.3521319610092,328,FALSE,"1",1238.1,"1238"
-71.1125624464985,42.3521185416447,329,FALSE,"1",1238.1,"1238"
-71.1124512517385,42.3521209578498,330,FALSE,"1",1238.1,"1238"
-71.112369891011,42.3521273457612,331,FALSE,"1",1238.1,"1238"
-71.1122540101313,42.3521220034926,332,FALSE,"1",1238.1,"1238"
-71.1121556599201,42.3521278838202,333,FALSE,"1",1238.1,"1238"
-71.1120539289113,42.352130871733,334,FALSE,"1",1238.1,"1238"
-71.1119519479684,42.3521350290882,335,FALSE,"1",1238.1,"1238"
-71.1118303878415,42.3521453322591,336,FALSE,"1",1238.1,"1238"
-71.1117546063133,42.3521523687707,337,FALSE,"1",1238.1,"1238"
-71.1116725095005,42.3521600141087,338,FALSE,"1",1238.1,"1238"
-71.1116047556936,42.3521642867341,339,FALSE,"1",1238.1,"1238"
-71.111544749303,42.3521719165609,340,FALSE,"1",1238.1,"1238"
-71.1114338104266,42.3521721719529,341,FALSE,"1",1238.1,"1238"
-71.1112859470261,42.3521767138448,342,FALSE,"1",1238.1,"1238"
-71.1112208398124,42.3522045827666,343,FALSE,"1",1238.1,"1238"
-71.1111714062837,42.3522298037824,344,FALSE,"1",1238.1,"1238"
-71.1111356672283,42.3522386858243,345,FALSE,"1",1238.1,"1238"
-71.1111079565045,42.3522447140806,346,FALSE,"1",1238.1,"1238"
-71.1110634363276,42.3522406922683,347,FALSE,"1",1238.1,"1238"
-71.1109936849203,42.3522342443366,348,FALSE,"1",1238.1,"1238"
-71.1108989516888,42.3522242907364,349,FALSE,"1",1238.1,"1238"
-71.1108050570229,42.3522161404744,350,FALSE,"1",1238.1,"1238"
-71.1107480492969,42.3522098255524,351,FALSE,"1",1238.1,"1238"
-71.1107005269685,42.3522005717599,352,FALSE,"1",1238.1,"1238"
-71.1106402211385,42.3521976667178,353,FALSE,"1",1238.1,"1238"
-71.1105445968418,42.3521944619771,354,FALSE,"1",1238.1,"1238"
-71.1104663738091,42.3521840237611,355,FALSE,"1",1238.1,"1238"
-71.1104073477801,42.3521309768229,356,FALSE,"1",1238.1,"1238"
-71.110379424826,42.3521123362602,357,FALSE,"1",1238.1,"1238"
-71.1103566832219,42.3520998352139,358,FALSE,"1",1238.1,"1238"
-71.1102982197247,42.3520934251065,359,FALSE,"1",1238.1,"1238"
-71.1102535888702,42.3520876920554,360,FALSE,"1",1238.1,"1238"
-71.1101781537114,42.3520778932939,361,FALSE,"1",1238.1,"1238"
-71.1101319527979,42.3520708944681,362,FALSE,"1",1238.1,"1238"
-71.1100564688488,42.3520690180064,363,FALSE,"1",1238.1,"1238"
-71.1099995033437,42.3520755769919,364,FALSE,"1",1238.1,"1238"
-71.1099225423805,42.3520770265033,365,FALSE,"1",1238.1,"1238"
-71.1098456097279,42.352073884584,366,FALSE,"1",1238.1,"1238"
-71.1097880545452,42.3520776505674,367,FALSE,"1",1238.1,"1238"
-71.1097361069441,42.3520774742804,368,FALSE,"1",1238.1,"1238"
-71.1096654126406,42.3520665208953,369,FALSE,"1",1238.1,"1238"
-71.1096234973356,42.35207313078,370,FALSE,"1",1238.1,"1238"
-71.1095696077724,42.3520729478252,371,FALSE,"1",1238.1,"1238"
-71.1094525865237,42.3520754313773,372,FALSE,"1",1238.1,"1238"
-71.10926907071,42.3520748079657,373,FALSE,"1",1238.1,"1238"
-71.1091659906447,42.3520800394632,374,FALSE,"1",1238.1,"1238"
-71.1090674391874,42.3520791642966,375,FALSE,"1",1238.1,"1238"
-71.1089815071757,42.3520788721304,376,FALSE,"1",1238.1,"1238"
-71.1089073132754,42.3520842916443,377,FALSE,"1",1238.1,"1238"
-71.1088348647824,42.3520822446463,378,FALSE,"1",1238.1,"1238"
-71.1087744661698,42.352074746834,379,FALSE,"1",1238.1,"1238"
